"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000153165",5.28321405418616,-0.741300799883404,1.02020391082561,-0.726620229561265,0.46745863225897,NA
"ENSG00000153179",1263.19331860877,0.441051305369768,0.116747826151858,3.77781171527832,0.000158212416873186,0.00232859771967386
"ENSG00000153187",6941.39028361342,0.0930286355432438,0.121444303037917,0.76601893391573,0.443665036310628,0.730677139508967
"ENSG00000153201",3354.24106452054,0.124153033567956,0.0836505035708959,1.48418752151005,0.137759179316459,0.384974529756603
"ENSG00000153207",1850.45369931444,1.27148290843038,0.227042918074889,5.60018748530616,2.14120096726794e-08,9.29183055853094e-07
"ENSG00000153208",82.2471680385854,-1.27940034719903,0.539991265073018,-2.36929822749269,0.0178218764321271,0.098811313127979
"ENSG00000153214",1133.61326247453,0.589788542250989,0.225348048912973,2.61723385268252,0.00886455872032661,0.0589349173921626
"ENSG00000153230",0,NA,NA,NA,NA,NA
"ENSG00000153233",2.33976610533142,-1.23150116314052,1.16191313020087,-1.05989090847748,0.289194232214427,NA
"ENSG00000153234",56.9335422226277,0.168979030629304,0.28180884197346,0.599622884242993,0.54875759242706,0.802523535854368
"ENSG00000153237",41.9558614295075,0.0344851944995895,0.370949570372029,0.0929646433206646,0.925931650085251,0.979848296697805
"ENSG00000153246",1197.31200749087,0.166234978457693,0.227216771583961,0.731614032269032,0.464404181016103,0.745481383172434
"ENSG00000153250",3919.86088440559,0.28531821606304,0.116147874656652,2.4565082822779,0.0140294568196474,0.0831283738394206
"ENSG00000153253",389.296785676134,-0.0630321099810879,1.16910451512508,-0.0539148631842759,0.957002994781055,0.989650666876138
"ENSG00000153266",0,NA,NA,NA,NA,NA
"ENSG00000153283",7.2618523130777,0.874898325775487,1.0046039730207,0.870888777340582,0.383814885088818,NA
"ENSG00000153291",500.856884424318,0.292284594243536,0.314479142450831,0.929424418947704,0.352669177725174,0.65519807368103
"ENSG00000153292",10.2854193055336,-0.896449207706013,0.55677980569716,-1.61006056349968,0.107384635351567,0.332381772638621
"ENSG00000153294",0.221256680762682,1.53940926805239,3.52295592936864,0.43696523570429,0.662136560102751,NA
"ENSG00000153303",2.02055696479506,-0.242832424974869,1.33153171500656,-0.182370740582527,0.855291786364566,NA
"ENSG00000153310",219.109311662739,0.0427738973314423,0.138231924606264,0.309435736015962,0.756990089940049,0.919239053138938
"ENSG00000153317",3822.59553100137,0.192596446613573,0.137625667692859,1.39942243218317,0.161686343933148,0.424310133431597
"ENSG00000153339",1207.39242422378,0.197554936129195,0.128925711628144,1.53231604180704,0.125444464371763,0.363957167224204
"ENSG00000153347",0,NA,NA,NA,NA,NA
"ENSG00000153391",112.624582968007,-0.53312435552404,0.203336404211812,-2.62188346248463,0.00874453267914244,0.0583161371314893
"ENSG00000153395",392.433162235173,0.137854216014511,0.289737508655553,0.475790023370415,0.634223978170267,0.857541482848736
"ENSG00000153404",4.40282197563115,-0.305404876368525,0.996047371875213,-0.306616818629372,0.759135050488089,NA
"ENSG00000153406",180.542521112586,0.00590313363856903,0.17035949158701,0.0346510404766854,0.972358001498309,0.992239308962471
"ENSG00000153443",340.46851160828,0.676824615399949,0.142954608737672,4.73454211358764,2.19550182801965e-06,5.64530987866853e-05
"ENSG00000153446",13.6159190372702,-0.903152124604814,0.690805589474551,-1.30738971769435,0.191080387668584,0.466795180553363
"ENSG00000153485",42.5945506791344,0.0383047644725373,0.267957122210697,0.142951096640073,0.886328803644355,0.966741197949588
"ENSG00000153487",208.528308786326,0.10874826149627,0.141807841170567,0.766870580629368,0.443158466756461,0.730583672004095
"ENSG00000153495",18.0978509454562,0.132891091990975,0.468956550242911,0.283376129242976,0.77688852486158,0.92725799582541
"ENSG00000153498",0.942036033338055,-0.141672835903845,1.96085905498424,-0.0722503922674766,0.942402642696569,NA
"ENSG00000153531",47.4353020685763,-0.714566604644914,0.430444467207558,-1.66006688221725,0.0969009984016481,0.31132066626919
"ENSG00000153551",147.655230892369,0.123233056751107,0.25030467207373,0.492332227481586,0.622484501101199,0.849786169927677
"ENSG00000153558",241.668520164774,-0.0592779947373669,0.15817312918007,-0.374766529843907,0.707834108387764,0.895870521903626
"ENSG00000153560",1334.52781536957,0.200324401265074,0.0886169018383281,2.26056651845653,0.0237861130131262,0.120000227043237
"ENSG00000153561",486.613818997963,0.141217225275953,0.193229219757189,0.73082748796174,0.46488453139374,0.745913362428031
"ENSG00000153563",0.292839526672176,0.173365714697881,3.5338115409304,0.0490591285612917,0.960872174846211,NA
"ENSG00000153574",171.093305228878,0.263136972770375,0.162282971041687,1.62147002289465,0.1049168739485,0.327284460545836
"ENSG00000153684",0,NA,NA,NA,NA,NA
"ENSG00000153707",563.553695745318,-0.298592622451997,0.464014017592014,-0.643499142550765,0.519900270959593,0.782841291899823
"ENSG00000153714",759.766775391078,-0.256300219970467,0.301805389774105,-0.849223468680602,0.395756956655491,0.694799830640934
"ENSG00000153721",474.879866515675,-0.803422089131634,0.26459583672729,-3.03641243592088,0.00239411635818892,0.0214879686501619
"ENSG00000153767",221.088045125658,0.201437882634833,0.179066024374304,1.12493636544789,0.260616000589745,0.55883184608972
"ENSG00000153774",954.310802720189,-0.00889355661562537,0.0984182924586911,-0.0903648741859471,0.927997268799138,0.980297038150446
"ENSG00000153779",0,NA,NA,NA,NA,NA
"ENSG00000153786",4286.45646097024,0.134312634279259,0.122241693821316,1.09874650849969,0.271878650155268,0.571958488912829
"ENSG00000153789",4.61242041152458,-0.0406388000139737,1.19712526888964,-0.0339469904028231,0.972919421839795,NA
"ENSG00000153790",106.004136544544,0.249724661335695,0.223125613789404,1.11921108963938,0.263050095532226,0.561503137439797
"ENSG00000153802",0.229169940718143,-1.27294280041894,3.52673698421313,-0.360940667284538,0.71814380181505,NA
"ENSG00000153814",987.907745153915,-0.123991317158474,0.194046628508435,-0.638976920709985,0.522837946011355,0.78461956919758
"ENSG00000153815",438.977210352259,-0.298922564820515,0.237596993356357,-1.25810752315447,0.208352872933739,0.49039110683457
"ENSG00000153820",0.106546340246823,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000153822",3.36764461769313,-0.16754429647074,0.878890409589491,-0.190631613046041,0.84881422073427,NA
"ENSG00000153823",1410.61359772481,0.627894303338469,0.185065852878444,3.39281554955946,0.000691782031840157,0.00770937371024222
"ENSG00000153827",5237.57887712261,0.102176957913969,0.135504700758674,0.754047330770764,0.450820801735764,0.735257381668215
"ENSG00000153832",101.884609812813,-0.118644124036592,0.196652749257212,-0.603317901655226,0.546297226144414,0.800936252658001
"ENSG00000153879",384.429663016682,-0.609672882792777,0.165641517925356,-3.68067674354155,0.000232615754090817,0.00317670477520777
"ENSG00000153885",135.146411905312,-0.506102819887014,0.671046609391821,-0.754199205843096,0.45072961440363,0.735257381668215
"ENSG00000153896",115.601726737894,-0.291679850619871,0.217762269380055,-1.33944163720488,0.180426942237103,0.4518900099271
"ENSG00000153898",73.3102048650424,0.499036630524534,0.490909285401515,1.0165556964692,0.309364839122736,0.61294224077889
"ENSG00000153902",29.7127947943519,-0.570024906607433,0.431944174174107,-1.31967263523658,0.186944340213882,0.462323976574012
"ENSG00000153904",3093.39374538368,1.35285464443203,0.32494836419627,4.16329113635699,3.13692973166112e-05,0.000585805188483449
"ENSG00000153914",1660.29170295457,-0.139742732616538,0.123019664647193,-1.13593816905049,0.255982442474151,0.553204065535249
"ENSG00000153922",627.555251262079,-0.0878864829952247,0.170125797059197,-0.516597038864387,0.605437483211191,0.840901483795735
"ENSG00000153923",0,NA,NA,NA,NA,NA
"ENSG00000153930",6.1608819537856,0.0943653356110703,0.848344163060199,0.111234731987393,0.911430210378141,NA
"ENSG00000153933",137.438594366667,0.378299213300338,0.222762362682973,1.69821871497529,0.0894664895845398,0.294879213222602
"ENSG00000153936",2068.23080136549,0.949285371740586,0.238087619405456,3.98712614335474,6.68784717957655e-05,0.00112666791473512
"ENSG00000153944",683.152987612129,-0.0723986984117564,0.187677307514407,-0.385761599900397,0.699673236969508,0.892341151486585
"ENSG00000153956",1352.49616617742,-0.246669218292374,0.138514238349488,-1.78082211064827,0.0749415161344331,0.262697940702983
"ENSG00000153975",130.620995627585,0.174526866244232,0.228943936422432,0.762312682185243,0.445873406491644,0.732800080446657
"ENSG00000153976",152.004467490296,0.449535521720713,0.295075899899164,1.52345725921477,0.127644345998009,0.368079377605838
"ENSG00000153982",17.8480527092162,-0.131601094683171,0.44423236866797,-0.296243821848859,0.767043884930579,0.922413819062539
"ENSG00000153989",1134.17791358798,0.359949088615475,0.136732279250125,2.63250997196513,0.00847565348822527,0.0570163528183563
"ENSG00000153993",713.264294506772,-0.528750563815648,0.377025851897524,-1.40242522138605,0.16078830619258,0.423134473898632
"ENSG00000154001",1072.63165519344,0.139277208875465,0.09196624944222,1.51443828274164,0.129914715891446,0.371594736629948
"ENSG00000154007",0,NA,NA,NA,NA,NA
"ENSG00000154016",2.13693926321673,0.846682573921001,1.46066480717656,0.579655626507238,0.562146872656554,NA
"ENSG00000154025",1.40155559342972,0.110057969134965,1.7371984154269,0.0633537125970263,0.949484845160482,NA
"ENSG00000154027",746.322502519523,0.71477914199554,0.297484934006373,2.40274064427151,0.0162727239359096,0.0927224334328617
"ENSG00000154040",121.930520762048,0.0674517309051731,0.31748735897881,0.212454855280317,0.831752194067641,0.94985820250144
"ENSG00000154059",797.171864176658,-0.239155274303707,0.110807581878022,-2.15829341503879,0.030905026379378,0.1442837930073
"ENSG00000154065",414.033256041544,-0.313058606211179,0.376367671290481,-0.831789311599932,0.40552787801207,0.702312145510897
"ENSG00000154079",104.852529273454,-0.153618038797364,0.180974423218761,-0.848838394205964,0.395971222742645,0.694980202623404
"ENSG00000154080",2.68091895118721,-0.0929667090219364,1.06422926336969,-0.0873559036777229,0.930388619098317,NA
"ENSG00000154096",11539.8444982206,-0.230283367412224,0.350944515011689,-0.656181696997184,0.511707223912631,0.778484789996162
"ENSG00000154099",8.34235195289761,-0.593018163346973,0.59784753373162,-0.991922070240043,0.321235542027581,NA
"ENSG00000154102",71.6383651396432,-1.00375848170161,0.220192017780962,-4.55855980528826,5.15055984512502e-06,0.000121314508327245
"ENSG00000154114",642.54458132119,0.173920032699691,0.114852639224447,1.51428851678205,0.129952679734248,0.371626384927339
"ENSG00000154118",1.48055277651505,1.10216934107252,1.38499612153108,0.795792366446551,0.426152729359159,NA
"ENSG00000154122",707.143456469407,-0.14704735876622,0.178479867738179,-0.823887649793259,0.410003398460397,0.705785572821405
"ENSG00000154124",407.470028643277,0.190268928206505,0.224313007421914,0.848229580590593,0.396310126392993,0.695091704021063
"ENSG00000154127",416.606442951557,0.998858240145367,0.25760725188028,3.87744612333186,0.000105558693166734,0.00167037555701495
"ENSG00000154133",7.04552877313813,-0.859036816592348,0.714410968482837,-1.20244068818911,0.229192832916491,NA
"ENSG00000154134",185.243422900518,-0.532519041426088,0.226470093133846,-2.35138792083846,0.0187035233416261,0.102040655983043
"ENSG00000154143",0,NA,NA,NA,NA,NA
"ENSG00000154144",1195.59116915475,0.125577541123428,0.125132076956879,1.00355995183156,0.315590766165758,0.61972447178378
"ENSG00000154146",18.2087587164221,-0.561240570719998,0.869679060592344,-0.645342168337057,0.518705471632594,0.782215908381523
"ENSG00000154153",20.8459689428988,-0.125869483123525,0.51375971749407,-0.244996792931663,0.806458914573151,0.938766968941511
"ENSG00000154162",1.27781010052068,-1.99483887013515,1.69378821196086,-1.17773807613513,0.238901042264851,NA
"ENSG00000154165",0,NA,NA,NA,NA,NA
"ENSG00000154174",1466.11224170047,-0.0271363618610954,0.0920679572835853,-0.294742738535088,0.768190412052107,0.922917712145002
"ENSG00000154175",6878.73059210637,0.0816311718297541,0.209722561492802,0.389234096935994,0.697102982598455,0.890964643173641
"ENSG00000154188",2803.3692825508,0.576517710095593,0.373258321124944,1.54455420674362,0.122454130023659,0.360170801341654
"ENSG00000154198",0.131518177229899,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000154217",194.499919189598,0.959998234024191,0.233133144102944,4.11781103762873,3.82488109946109e-05,0.000691540669964433
"ENSG00000154222",778.740172550806,0.268099007812218,0.168266565754471,1.5932993379292,0.111093055150859,0.338618300523958
"ENSG00000154227",0.367499199424801,-0.548890204997594,3.29256405366432,-0.166706006641459,0.867601379062656,NA
"ENSG00000154229",3649.33848241422,0.206583842663654,0.176776829906807,1.16861379838388,0.242559266356237,0.535582459391341
"ENSG00000154237",1521.78489430599,0.0604622462571397,0.159196028566186,0.379797453502443,0.704095772773548,0.894395377688614
"ENSG00000154240",284.302095613583,0.443898630989266,0.255209794795024,1.73934794056706,0.0819735794390221,0.278420306100657
"ENSG00000154252",0,NA,NA,NA,NA,NA
"ENSG00000154258",2014.00144892652,0.205389439397517,0.310225153100687,0.662065720154083,0.50792910388699,0.77540929974731
"ENSG00000154262",2403.79798293357,1.02199664038152,0.182896656017494,5.58783666489651,2.29915733883526e-08,9.86423169877053e-07
"ENSG00000154263",154.826700477768,-1.34819400719889,0.303101076938822,-4.44800137569624,8.66729748840743e-06,0.000190793925090015
"ENSG00000154265",437.301218163008,-0.0304230824101913,0.2659075338412,-0.11441226192696,0.908910994212685,0.974460621271768
"ENSG00000154269",5.52454244041652,0.736660400679094,0.746917442978924,0.986267501989347,0.324001862613569,NA
"ENSG00000154274",4.29641567630079,0.229262266645807,0.794108196020403,0.288704068028429,0.772807849370372,NA
"ENSG00000154277",4581.68511203892,-0.141875528413387,0.287566332900167,-0.493366267819122,0.621753812419772,0.84917138507507
"ENSG00000154305",2345.6107912208,-0.118918689196922,0.100981533054373,-1.17762808307625,0.238944909039522,0.531632238490312
"ENSG00000154309",432.498066695354,-0.337020176298838,0.303643425145909,-1.1099208755694,0.267033123991534,0.566273634317566
"ENSG00000154310",774.181546388555,-1.1039297669742,0.246101441994569,-4.48566964105219,7.26852881609243e-06,0.000163084250251437
"ENSG00000154316",0.378404167074618,-1.94677696041163,3.47859745464121,-0.55964422034927,0.575722136172465,NA
"ENSG00000154319",89.7923845216443,0.986921184560904,0.238073418417262,4.14544887506579,3.39148667680461e-05,0.000625070350038005
"ENSG00000154328",195.935929338639,-0.0907541976158444,0.155846274380684,-0.582331518520361,0.560343399257418,0.812022702671341
"ENSG00000154330",2511.64427551018,-0.18415130863575,0.240215610913673,-0.766608414562737,0.4433143710105,0.730583672004095
"ENSG00000154342",0,NA,NA,NA,NA,NA
"ENSG00000154358",296.231528958212,-0.696290350776094,0.422674078054787,-1.64734576101883,0.0994869970138713,0.315876429722239
"ENSG00000154359",265.08555514588,-0.458464997039091,0.220880423957638,-2.07562530361232,0.0379286192911874,0.165636949009525
"ENSG00000154370",337.368012744229,0.0665868499219397,0.175770408053418,0.378828556293181,0.704815180278249,0.894805733087317
"ENSG00000154380",5053.40145948105,0.2180083768438,0.20483720404425,1.06430068629869,0.287192507197649,0.589946812819023
"ENSG00000154415",0,NA,NA,NA,NA,NA
"ENSG00000154429",138.698751441894,-0.397948837414146,0.180007648215464,-2.21073294029048,0.0270543360400842,0.131284177932417
"ENSG00000154438",2.44599634438337,-1.67056080564591,1.19576828278679,-1.39706064267952,0.162395335793338,NA
"ENSG00000154447",575.086556242385,0.0816328023538745,0.201575234226616,0.404974364371076,0.685496354755332,0.885240377710452
"ENSG00000154451",14.773765920816,-1.12421079710079,0.478683133292406,-2.34854900645529,0.0188467189053644,0.102375696926539
"ENSG00000154473",1402.96831625151,0.0503262667068749,0.102968275147999,0.488755071739716,0.62501510939337,0.851552161907393
"ENSG00000154478",1.55585887510842,-1.52768612500225,1.75266047401266,-0.87163837357766,0.383405689504191,NA
"ENSG00000154479",27.1391657540083,1.154103171505,0.4461058993212,2.58706099439863,0.00967984556425265,0.0628111658400198
"ENSG00000154485",1.3897887452303,0.911986498212114,1.52300678430995,0.598806589443603,0.549301867649552,NA
"ENSG00000154493",1.93796352929451,-0.655548190613205,1.67666554519102,-0.390983277788128,0.6958095964001,NA
"ENSG00000154511",1725.05426850185,-0.0303801178652665,0.151413142035331,-0.200643863913594,0.840977057018731,0.953837903733144
"ENSG00000154518",1379.75627397149,0.0925214578424696,0.115205400412614,0.803100006693257,0.421916933851409,0.714576197079086
"ENSG00000154529",147.632673258416,0.890255950391633,1.02680362279519,0.867016760194274,0.38593282660675,0.684901881762271
"ENSG00000154545",447.753155748146,-0.381977775288708,0.230140252929572,-1.65976082161343,0.0969625782568029,0.311400707797273
"ENSG00000154548",9.57166199221404,-0.0678853195982834,0.779849995552487,-0.0870492017508955,0.930632403163428,NA
"ENSG00000154553",178.924112438344,-0.000472083422456367,0.539930693678995,-0.00087434077740547,0.999302377081713,0.999538184605782
"ENSG00000154556",41.2782185128967,1.09870889327867,1.09662093793734,1.00190399003803,0.31638996535139,0.620609509810491
"ENSG00000154582",708.714638694238,0.268633643848038,0.0971397006589253,2.76543619164793,0.00568467253500051,0.0418542649772804
"ENSG00000154589",125.055911991141,-0.572400529150941,0.281598161532375,-2.03268560432392,0.0420842966112676,0.177886316544139
"ENSG00000154608",18.4109379024244,-0.703781159427934,0.673951675308768,-1.04426056824549,0.296364851104883,0.60005958154859
"ENSG00000154611",0,NA,NA,NA,NA,NA
"ENSG00000154620",2.91133520593736,0.236260272863,1.11674130484333,0.211562222905462,0.832448583913682,NA
"ENSG00000154639",13.8783899044126,-0.248561922900257,0.816281140566397,-0.304505286901258,0.760742965509631,0.920557689997678
"ENSG00000154640",484.353675129677,0.0457465287971126,0.112437189149017,0.406862970724777,0.684108633913895,0.884541126018531
"ENSG00000154642",241.353772859346,-0.233700892243094,0.16735167291329,-1.39646582657218,0.162574264455154,0.425192565708628
"ENSG00000154645",2.47990829589633,0.275167857515645,1.16666167986563,0.235859171741493,0.813541950719761,NA
"ENSG00000154646",0,NA,NA,NA,NA,NA
"ENSG00000154654",1359.99538473703,-0.924777950473148,0.215013303943142,-4.30102665050762,1.70008609916081e-05,0.000345144825359123
"ENSG00000154655",6.97152176586512,-0.0611419092795816,0.880775806026953,-0.069418243395426,0.944656707818222,NA
"ENSG00000154678",863.41119656851,-0.14105193151887,0.286784512545301,-0.491839431170778,0.622832858978354,0.849864472761042
"ENSG00000154710",1280.38728267921,0.410653194884746,0.0994283303399165,4.1301427217056,3.62538099203394e-05,0.000662320809702702
"ENSG00000154719",199.648304689969,0.073845554193711,0.152698466905484,0.483603769508827,0.62866709905408,0.854052462086697
"ENSG00000154721",619.857354161349,0.388350140112637,0.45279859683707,0.857666394784294,0.391076701363111,0.690323218518345
"ENSG00000154723",897.789903172,0.116255777641825,0.109082082369209,1.06576419441953,0.286530250484575,0.589285801682359
"ENSG00000154727",840.089437473882,-0.169856046829109,0.122080187595744,-1.39134818003041,0.164119870326204,0.427151647377619
"ENSG00000154734",29872.9878556811,2.1878109117327,0.248554091316333,8.80215207943726,1.34217132786943e-18,2.90388353722608e-16
"ENSG00000154736",3841.29977982161,2.16085162716318,0.417079961124701,5.18090493088233,2.20812018916527e-07,7.36607494821762e-06
"ENSG00000154743",168.164591194841,0.478947199540333,0.190517070877358,2.51393325193756,0.0119393028356591,0.0738948677752585
"ENSG00000154760",39.6764823862731,0.263872856151531,0.340514156775127,0.774924774495617,0.438384111838736,0.726641936499688
"ENSG00000154764",0.653522546737191,0.0170336025470369,2.04686779384248,0.00832178932038428,0.993360249419297,NA
"ENSG00000154767",1862.38409749906,-0.582289379826344,0.0910952384095068,-6.39209458137359,1.63628627866888e-10,1.07745894306262e-08
"ENSG00000154781",412.70483576655,-0.131712263428845,0.188161870778082,-0.699994440341138,0.483930776503598,0.758552226262367
"ENSG00000154783",30.982720824313,-0.641304317598013,0.599409863441583,-1.06989283412169,0.2846675489688,0.587049295905839
"ENSG00000154803",1477.60953270989,-0.320779964904375,0.221115006077945,-1.45073810499907,0.146852800546821,0.401314627261206
"ENSG00000154813",848.722355719342,0.400194226220032,0.121543706018579,3.29259522627076,0.000992672751842286,0.0103826165929913
"ENSG00000154814",110.258978583865,0.237319774207396,0.207065575625643,1.14610926268329,0.251749945465817,0.547416069501765
"ENSG00000154822",310.060459704106,-0.0115276613259181,0.190871550648119,-0.0603948639112273,0.951841149197345,0.988591016636524
"ENSG00000154832",738.686653818727,-0.0471321336649893,0.155195157737456,-0.303695903610103,0.761359579142714,0.92073353110809
"ENSG00000154839",15.1403851782278,-0.776143260091667,0.469477238749583,-1.65320743165071,0.0982886545208547,0.314148209170083
"ENSG00000154845",1535.33380772439,0.069159937910704,0.137108973225493,0.504415840070232,0.613969189235123,0.844606233917091
"ENSG00000154856",1592.79505865951,1.91484237315104,0.665488396218396,2.87734900267537,0.00401031787379183,0.0322208298135688
"ENSG00000154864",136.366612858675,-1.58669639118476,0.420192203593911,-3.77612049346399,0.000159289956442153,0.00233764185108178
"ENSG00000154874",315.224153209224,-0.00607491038999284,0.413050182871346,-0.014707439051988,0.988265584495813,0.99631496362747
"ENSG00000154889",729.633825891724,0.361717408563103,0.14955404846281,2.41864003202195,0.0155786480830528,0.0897621276265132
"ENSG00000154898",8.63776890069687,-0.246845348812249,0.548608077815004,-0.449948440051019,0.652747618510704,NA
"ENSG00000154914",8.06539246447311,1.0968968833661,0.735635005957397,1.49108848067737,0.135938266259413,NA
"ENSG00000154917",50.9559124741869,-0.234456756340504,0.324102572277174,-0.723402948311054,0.469432360399438,0.748957806369463
"ENSG00000154920",16.0635458087655,-0.816064406987924,0.501865874223934,-1.62606076424275,0.103936729593749,0.325366219449635
"ENSG00000154928",11.011989233933,-0.143299338569297,0.642042178600354,-0.223193028971537,0.823385277186156,0.946745922440924
"ENSG00000154930",672.611511675864,1.8696801821067,0.305981518445377,6.11043500799042,9.93599350542598e-10,5.53237579557634e-08
"ENSG00000154945",1204.69476258018,0.349249770750459,0.0823791200804461,4.23954237929957,2.23975908485311e-05,0.000439393152073839
"ENSG00000154957",180.474544531887,-0.0214775268800303,0.185096625083376,-0.116034135524383,0.907625488271983,0.974365861003768
"ENSG00000154975",0,NA,NA,NA,NA,NA
"ENSG00000154978",1987.05792511117,0.370426643918419,0.130415069028722,2.8403668891732,0.00450616746179457,0.0351964446667761
"ENSG00000154997",18.9234539882108,-0.0869653587963043,0.391048981798223,-0.222389937946897,0.824010344072714,0.946933504892727
"ENSG00000155008",609.972719562892,0.707423130122665,0.182228316327777,3.88207027523765,0.000103570934737568,0.0016424940383251
"ENSG00000155011",12.5045148038981,-1.63099862351615,0.578592743562056,-2.8189061160274,0.00481876100965739,0.0370834021805189
"ENSG00000155016",1303.40931551517,0.241082329773316,0.170644651418498,1.41277401764016,0.157722180145034,0.418556582845021
"ENSG00000155026",4.99879931795322,-0.658921020975338,0.75715198520011,-0.870262554751395,0.384156937347968,NA
"ENSG00000155034",287.135892694442,0.310569481487186,0.172307334817086,1.8024159088577,0.0714799940643146,0.25539688830758
"ENSG00000155052",2.58371515335736,0.153595645860734,1.09517645081222,0.140247396432623,0.888464524992454,NA
"ENSG00000155066",19.5046817653708,0.054899383999294,0.429221794865425,0.127904464908421,0.898224577585677,0.971039136060077
"ENSG00000155070",0.741571581405098,1.11024841697052,2.02574709051474,0.548068622272294,0.583644784839336,NA
"ENSG00000155085",147.632217136435,-0.327233807664615,0.256149029371763,-1.27751336191746,0.201421066098876,0.481003160843186
"ENSG00000155087",0.285550895485038,0.695546456598815,3.52545350230414,0.197292761383528,0.843598443602933,NA
"ENSG00000155090",687.654925322733,-0.591500666196161,0.223380559567492,-2.64795050805415,0.00809813798267483,0.054966011822623
"ENSG00000155093",17.9933569898654,0.0552921679772757,0.695329995359732,0.0795193193825474,0.936619565624462,0.983226000191342
"ENSG00000155096",2267.03052547803,-0.166626882284814,0.119145121710183,-1.39852039171297,0.161956853525799,0.424408066647692
"ENSG00000155097",1692.69641775723,0.203879883129605,0.0965792653139525,2.11101091385245,0.0347713737920694,0.156264823762876
"ENSG00000155099",367.741899023024,-0.179102519055285,0.17179791037677,-1.04251861191149,0.297171301049535,0.600648519203952
"ENSG00000155100",200.462756227824,0.233986184975084,0.160170715623757,1.4608549638045,0.144055248216709,0.396171551523889
"ENSG00000155111",840.086441256803,-0.156269687390425,0.174688569153675,-0.894561608395531,0.371021482311254,0.671741823024978
"ENSG00000155115",399.011209081135,0.0636076141336288,0.157074728239691,0.404951291951723,0.685513314611303,0.885240377710452
"ENSG00000155158",359.880786351285,-0.234706697933141,0.173710591011406,-1.35113637324353,0.176651751765039,0.446546624422966
"ENSG00000155189",248.141079243614,0.584533133906429,0.254300816637784,2.29858929135495,0.0215282722104795,0.111732619285798
"ENSG00000155229",1175.16416497002,0.0694258990408586,0.114941050651899,0.604013088858187,0.545834940126673,0.80064602113496
"ENSG00000155249",0,NA,NA,NA,NA,NA
"ENSG00000155252",1184.3158714422,-0.246003688671052,0.102598815819754,-2.39772444453192,0.0164972705694598,0.0937527815288815
"ENSG00000155254",2485.32949347254,0.123041044362282,0.0935428530076221,1.31534414876417,0.188394266875157,0.463789202182095
"ENSG00000155256",416.197821069027,-0.102077973337015,0.124910712395747,-0.817207518708298,0.413809846501967,0.70833098900731
"ENSG00000155265",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000155269",22.696460014238,-1.77286167572378,0.517783852615635,-3.42394160568738,0.000617198817109937,0.00704406637914845
"ENSG00000155275",184.541875435407,0.0301285088627337,0.199270310736246,0.151194168119764,0.879822550577966,0.965402227436039
"ENSG00000155287",495.098482944238,-0.0800636058125975,0.167394758506717,-0.478292191026905,0.632442253598755,0.856151300461242
"ENSG00000155304",741.577968720661,0.0277366103055809,0.107806700898979,0.25728094890476,0.796961898137081,0.935078087022473
"ENSG00000155307",0.635182515982273,-0.363224941643854,2.12060534448967,-0.171283611346017,0.864000766283165,NA
"ENSG00000155313",1633.41087503539,-0.26876652559429,0.141766870716484,-1.89583450799158,0.0579819312543761,0.222772285908188
"ENSG00000155324",708.618780587457,1.24884811485553,0.344612383646851,3.62392117671346,0.00029017007045884,0.00383475193464148
"ENSG00000155329",173.576095018757,0.19716550347119,0.202107465691489,0.975547849242526,0.329288578799507,0.635377185108745
"ENSG00000155330",109.352527457719,-0.053882836711615,0.305253059408296,-0.176518580406898,0.85988655281259,0.960024610780337
"ENSG00000155363",860.734785057541,-0.20296461617447,0.197134012591672,-1.029576852346,0.303208686021372,0.606377333922314
"ENSG00000155366",4157.7260176859,0.0995165173492903,0.151169246700379,0.658311922044132,0.510337718741519,0.777180970371072
"ENSG00000155367",14.8051811340488,0.372988349867599,0.462073450878129,0.807205757350414,0.419547949288451,0.713270117063521
"ENSG00000155368",752.608811838164,0.219181294121343,0.155396949793029,1.41046072277009,0.158403686248266,0.419609987496208
"ENSG00000155380",385.03314779619,-0.224827482056181,0.123067013647085,-1.82687038056284,0.0677192606382116,0.246470037598684
"ENSG00000155393",239.901007940876,0.535074222882038,0.362369378255958,1.47659889325441,0.139783188577087,0.38844337449541
"ENSG00000155428",5.89789827378509,-0.0583135906525587,1.17293459843113,-0.0497159779671916,0.960348723628196,NA
"ENSG00000155438",413.584931664474,0.19106494545263,0.218070502418728,0.876161348432889,0.380942325508868,0.67982009743341
"ENSG00000155463",1898.55287698543,-0.140838358055398,0.0887597173254094,-1.58673734323712,0.112572144883517,0.341254030076233
"ENSG00000155465",145.943294886927,0.174478471343474,0.219363641134681,0.79538464278294,0.426389790422776,0.717539334454349
"ENSG00000155495",0.213092680493646,-1.23127380044219,3.52871918600392,-0.348929380758274,0.727142327123918,NA
"ENSG00000155506",4275.37451236463,0.261157469679672,0.142625852614977,1.8310668430125,0.0670905667637644,0.245017273604343
"ENSG00000155508",786.452040406245,0.49816661769964,0.159558180840606,3.12216280653948,0.00179527628723901,0.0169088677675589
